"chr","first_coord","gene_systematic_name"
3,265648,"X"
3,265814,"X"
3,265927,"X"
3,266290,"X"
3,266300,"X"
3,266500,"X"
3,266746,"X"
3,266897,"X"
3,267025,"X"
3,267090,"X"
3,267147,"X"
3,267158,"X"
3,267207,"X"
3,267380,"X"
3,267396,"X"
3,267543,"X"
3,267648,"X"
3,267684,"X"
3,267833,"X"
3,267888,"X"
3,267906,"X"
3,267945,"X"
3,267955,"X"
3,268014,"X"
3,268080,"X"
3,268140,"X"
3,268230,"X"
3,268360,"X"
3,268407,"X"
3,268485,"X"
3,268554,"X"
3,268615,"X"
3,268716,"X"
3,268756,"X"
3,268866,"X"
3,269043,"X"
3,269083,"X"
3,269178,"X"
3,269211,"X"
3,269249,"X"
3,269340,"X"
3,269382,"X"
3,269407,"X"
3,269426,"X"
3,269463,"X"
3,269598,"X"
3,269715,"X"
3,269755,"X"
3,269783,"X"
3,270030,"X"
3,270094,"X"
3,270179,"X"
3,270264,"X"
3,270317,"X"
3,270384,"X"
3,270507,"X"
3,270534,"X"
3,270571,"X"
3,270654,"X"
3,270753,"X"
3,270795,"X"
3,270882,"X"
3,270886,"X"
3,270906,"X"
3,270988,"X"
3,271017,"X"
3,271047,"X"
3,271191,"X"
3,271281,"X"
3,271344,"X"
3,271392,"X"
3,271419,"X"
3,271455,"X"
3,271468,"X"
3,271668,"X"
3,271695,"X"
3,271788,"X"
3,271849,"X"
3,271875,"X"
3,271901,"X"
3,271956,"X"
3,271977,"X"
3,272095,"X"
3,272130,"X"
3,272315,"YCR090C"
3,272356,"X"
3,272385,"X"
3,272397,"X"
3,272496,"X"
3,272503,"X"
3,272596,"X"
3,272662,"X"
3,272745,"X"
3,272905,"X"
3,272929,"X"
3,273017,"X"
3,273062,"X"
3,273110,"X"
3,273196,"X"
3,273230,"X"
3,273239,"X"
3,273253,"X"
3,273328,"X"
3,273333,"X"
3,273375,"X"
3,273498,"X"
3,273518,"X"
3,273529,"X"
3,273598,"X"
3,273626,"X"
3,273746,"X"
3,273803,"X"
3,273868,"X"
3,273913,"X"
3,274010,"X"
3,274035,"X"
3,274077,"X"
3,274190,"X"
3,274249,"X"
3,274262,"X"
3,274319,"X"
3,274370,"X"
3,274409,"X"
3,274581,"X"
3,274692,"X"
3,274703,"X"
3,274746,"X"
3,274800,"X"
3,274927,"X"
3,274953,"X"
3,275101,"X"
3,275165,"X"
3,275218,"X"
3,275252,"X"
3,275421,"X"
3,275512,"X"
3,275588,"X"
3,275687,"X"
3,275769,"X"
3,275786,"X"
3,275944,"X"
3,275999,"X"
3,276028,"X"
3,276066,"X"
3,276174,"X"
3,276208,"X"
3,276292,"X"
3,276327,"X"
3,276473,"X"
3,276486,"X"
3,276550,"X"
3,276561,"X"
3,276647,"X"
3,276651,"X"
3,276741,"X"
3,276764,"X"
3,276916,"X"
3,276955,"X"
3,277156,"X"
3,277174,"X"
3,277297,"X"
3,277486,"X"
3,277555,"X"
3,277573,"X"
3,277587,"X"
3,277618,"X"
3,277822,"X"
3,277870,"X"
3,277987,"X"
3,278083,"X"
3,278164,"X"
3,278248,"X"
3,278341,"X"
3,278424,"X"
3,278461,"X"
3,278614,"X"
3,278662,"X"
3,278722,"X"
3,278739,"X"
3,278791,"X"
3,278830,"X"
3,278935,"X"
3,278970,"X"
3,279199,"X"
3,279312,"X"
3,279319,"X"
3,279460,"X"
3,279526,"X"
3,279652,"X"
3,279871,"X"
3,279901,"X"
3,280009,"X"
3,280064,"X"
3,280154,"X"
3,280188,"X"
3,280216,"X"
3,280482,"X"
3,280558,"X"
3,280678,"X"
3,280755,"X"
3,280889,"X"
3,280937,"X"
3,281024,"X"
3,281029,"X"
3,281049,"X"
3,281148,"X"
3,281259,"X"
3,281276,"X"
3,281354,"X"
3,281359,"X"
3,281367,"X"
3,281558,"X"
3,281633,"X"
3,281699,"X"
3,281722,"X"
3,281733,"X"
3,281925,"X"
3,281989,"X"
3,282047,"X"
3,282075,"X"
3,282098,"X"
3,282132,"X"
3,282233,"X"
3,282350,"X"
3,282512,"X"
3,282586,"X"
3,282672,"X"
3,282719,"X"
3,282809,"X"
3,282852,"X"
3,283201,"X"
3,283262,"X"
3,283355,"X"
3,283392,"X"
3,283450,"X"
3,283577,"X"
3,283616,"X"
3,283781,"X"
3,283826,"X"
3,284042,"X"
3,284220,"X"
3,284292,"X"
3,284312,"X"
3,284319,"X"
3,284658,"X"
3,284865,"X"
3,284963,"X"
3,285136,"X"
3,285146,"X"
3,285153,"X"
3,285176,"X"
3,285272,"X"
3,285448,"X"
3,285531,"X"
3,285551,"X"
3,285668,"X"
3,285707,"X"
3,285864,"X"
3,285888,"X"
3,286035,"X"
3,286062,"X"
3,286207,"X"
3,286263,"X"
3,286406,"X"
3,286455,"X"
3,286598,"X"
3,286667,"X"
3,286684,"X"
3,286859,"X"
3,286887,"X"
3,286964,"X"
3,286978,"X"
3,286995,"X"
3,287058,"X"
3,287063,"X"
3,287125,"X"
3,287208,"X"
3,287354,"X"
3,287410,"X"
3,287414,"X"
3,287428,"X"
3,287474,"X"
3,287655,"X"
3,287676,"X"
3,287816,"X"
3,287955,"X"
3,288086,"X"
3,288133,"X"
3,288141,"X"
3,288170,"YCR095C"
3,288283,"X"
3,288478,"X"
3,288664,"X"
3,288717,"X"
3,288787,"X"
3,288865,"X"
3,288910,"X"
3,289059,"X"
3,289200,"X"
3,289266,"X"
3,289307,"X"
3,289339,"X"
3,289398,"X"
3,289424,"X"
3,289533,"X"
3,289613,"X"
3,289663,"X"
3,289759,"X"
3,289774,"X"
3,289934,"X"
3,289999,"X"
3,290045,"X"
3,290100,"X"
3,290170,"X"
3,290197,"X"
3,290311,"X"
3,290328,"X"
3,290378,"X"
3,290406,"X"
3,290509,"X"
3,290581,"X"
3,290656,"X"
3,290782,"X"
3,290893,"X"
3,290945,"X"
3,291005,"X"
3,291039,"X"
3,291123,"X"
3,291169,"X"
3,291224,"X"
3,291250,"X"
3,291317,"X"
3,291420,"X"
3,291432,"X"
3,291452,"X"
3,291481,"X"
3,291576,"X"
3,291608,"X"
3,291699,"X"
3,291786,"X"
3,291842,"X"
3,291853,"X"
3,291891,"X"
3,292029,"X"
3,292157,"X"
3,292268,"X"
3,292351,"X"
3,292454,"X"
3,292484,"X"
3,292503,"X"
3,292666,"X"
3,292750,"X"
3,292758,"X"
3,292795,"X"
3,292890,"X"
3,292937,"X"
3,293009,"X"
3,293025,"X"
3,293066,"X"
3,293146,"X"
3,293179,"YCR096C"
3,293379,"X"
3,293454,"X"
3,293526,"X"
3,293682,"X"
3,293732,"X"
3,293889,"X"
3,293979,"X"
3,293990,"X"
3,294016,"X"
3,294082,"X"
3,294273,"X"
3,294330,"X"
3,294337,"X"
3,294559,"X"
3,294604,"X"
3,294620,"X"
3,294682,"X"
3,294689,"X"
3,294785,"X"
3,294998,"X"
3,295047,"X"
3,295064,"X"
3,295113,"X"
3,295317,"X"
3,295347,"X"
3,295368,"X"
3,295411,"X"
3,295446,"X"
3,295480,"X"
3,295538,"X"
3,295569,"X"
3,295633,"X"
3,295724,"X"
3,295743,"X"
3,295808,"X"
3,295879,"X"
3,295914,"X"
3,295940,"X"
3,296043,"X"
3,296078,"X"
3,296409,"X"
3,296489,"X"
3,296510,"X"
3,296533,"X"
3,296608,"X"
3,296641,"X"
3,296681,"X"
3,296859,"X"
3,296864,"X"
3,296891,"X"
3,296937,"X"
3,297049,"YCR098C"
3,297078,"X"
3,297239,"X"
3,297335,"X"
3,297384,"X"
3,297473,"X"
3,297693,"X"
3,297767,"X"
3,297825,"X"
3,297863,"X"
3,298044,"X"
3,298410,"X"
3,298422,"X"
3,298433,"X"
3,298470,"X"
3,298563,"X"
3,298646,"X"
3,298675,"X"
3,298744,"X"
3,298755,"X"
3,298878,"X"
3,298917,"X"
3,298927,"X"
3,298953,"X"
3,299026,"X"
3,299060,"X"
3,299113,"X"
3,299138,"X"
3,299224,"X"
3,299292,"X"
3,299322,"X"
3,299357,"X"
3,299428,"X"
3,299631,"X"
3,299724,"X"
3,299855,"X"
3,300028,"X"
3,300071,"X"
3,300153,"X"
3,300269,"X"
3,300307,"X"
3,300358,"X"
3,300378,"X"
3,300454,"X"
3,300512,"X"
3,300561,"X"
3,300637,"X"
3,300677,"X"
3,300733,"X"
3,300747,"X"
3,300832,"YCR099C"
3,300867,"X"
3,300926,"X"
3,300978,"X"
3,301076,"X"
3,301155,"X"
3,301208,"X"
3,301271,"YCR100C"
3,301375,"X"
3,301423,"X"
3,301458,"X"
3,301593,"X"
3,301612,"X"
3,301668,"X"
3,301723,"X"
3,301803,"X"
3,301965,"X"
3,302014,"X"
3,302134,"X"
3,302245,"X"
3,302266,"X"
3,302368,"X"
3,302482,"YCR101C"
3,302523,"X"
3,302547,"X"
3,302630,"X"
3,302643,"X"
3,302688,"X"
3,302810,"X"
3,302853,"X"
3,302877,"X"
3,302946,"X"
3,302994,"X"
3,303099,"X"
3,303106,"X"
3,303231,"X"
3,303284,"X"
3,303361,"X"
3,303439,"X"
3,303588,"X"
3,303670,"X"
3,303803,"X"
3,303915,"X"
3,303923,"X"
3,304070,"X"
3,304137,"X"
3,304251,"X"
3,304283,"X"
3,304303,"X"
3,304361,"YCR102C"
3,304378,"X"
3,304588,"X"
3,304669,"X"
3,304695,"X"
3,304792,"X"
3,304843,"X"
3,304902,"X"
3,305041,"X"
3,305197,"X"
3,305531,"X"
3,305573,"X"
3,305753,"X"
3,305806,"X"
3,305938,"X"
3,305997,"X"
3,306190,"X"
3,306201,"X"
3,306286,"X"
3,306412,"X"
3,306597,"X"
3,306628,"X"
3,306797,"X"
3,306808,"X"
3,306910,"X"
3,306924,"X"
3,306955,"X"
3,307119,"X"
3,307130,"X"
3,307178,"X"
3,307430,"X"
3,307455,"X"
3,307474,"X"
3,307716,"X"
3,307871,"X"
3,307879,"X"
3,308025,"X"
3,308084,"X"
3,308137,"X"
3,308189,"X"
3,308271,"X"
3,308310,"X"
3,308403,"X"
3,308500,"X"
3,308559,"X"
3,308614,"X"
3,308791,"X"
3,308802,"X"
3,308853,"X"
3,308897,"X"
3,309004,"X"
3,309090,"X"
3,309136,"X"
3,309463,"X"
3,309509,"X"
3,309513,"X"
3,309589,"X"
3,309750,"X"
3,309794,"X"
3,310009,"X"
3,310175,"X"
3,310197,"X"
3,310214,"X"
3,310224,"X"
3,310265,"X"
3,310398,"X"
3,310426,"X"
3,310488,"X"
3,310548,"X"
3,310603,"X"
3,310708,"X"
3,310801,"X"
3,310805,"X"
3,310846,"X"
3,311019,"X"
3,311105,"X"
3,311285,"X"
3,311302,"X"
3,311398,"X"
3,311403,"X"
3,311453,"X"
3,311475,"X"
3,311509,"X"
3,311671,"X"
3,311763,"X"
3,311798,"X"
3,311906,"X"
3,311983,"X"
3,311990,"X"
3,311999,"X"
3,312117,"X"
3,312349,"X"
3,312386,"X"
3,312419,"X"
3,312490,"X"
3,312553,"X"
3,312626,"X"
3,312702,"X"
3,312757,"X"
3,312784,"X"
3,312810,"X"
3,312877,"X"
3,312947,"X"
3,313036,"X"
3,313603,"X"
3,313684,"X"
3,313747,"X"
3,313841,"X"
3,313885,"X"
3,313960,"X"
3,314066,"X"
3,314168,"X"
3,314352,"X"
3,314495,"X"
3,314554,"X"
3,314704,"X"
3,314771,"X"
3,314997,"X"
3,315065,"X"
3,315109,"X"
3,315123,"X"
3,315130,"X"
3,315164,"X"
3,315261,"X"
3,315265,"X"
3,315284,"X"
3,315398,"X"
3,315504,"X"
3,315517,"X"
3,315588,"X"
3,315627,"X"
3,315644,"X"
3,315745,"X"
3,315839,"X"
3,315882,"X"
3,315997,"YCR108C"
3,316074,"X"
3,316161,"X"
3,316245,"X"
4,216,"X"
4,236,"X"
4,293,"X"
4,353,"X"
4,364,"X"
4,386,"X"
4,390,"X"
4,426,"X"
4,519,"X"
4,530,"X"
4,570,"X"
4,581,"X"
4,631,"X"
4,657,"X"
4,665,"X"
4,714,"X"
4,759,"X"
4,851,"X"
4,872,"X"
4,879,"X"
4,902,"X"
4,922,"X"
4,972,"X"
4,1008,"X"
4,1027,"X"
4,1040,"X"
4,1051,"X"
4,1061,"X"
4,1093,"X"
4,1179,"X"
4,1219,"X"
4,1241,"X"
4,1269,"X"
4,1433,"X"
4,1447,"X"
4,1513,"X"
4,1539,"X"
4,1579,"X"
4,1678,"X"
4,1756,"X"
4,1930,"X"
4,2011,"X"
4,2096,"X"
4,2265,"X"
4,2319,"X"
4,2406,"X"
4,2417,"X"
4,2505,"X"
4,2509,"X"
4,2555,"X"
4,2836,"X"
4,2862,"X"
4,2970,"X"
4,3009,"X"
4,3110,"X"
4,3133,"X"
4,3199,"X"
4,3223,"X"
4,3268,"X"
4,3279,"X"
4,3313,"X"
4,3337,"X"
4,3438,"X"
4,3504,"X"
4,3563,"X"
4,3572,"X"
4,3607,"X"
4,3651,"X"
4,3686,"X"
4,3756,"X"
4,3768,"X"
4,3833,"X"
4,3846,"X"
4,4046,"X"
4,4082,"X"
4,4108,"X"
4,4219,"X"
4,4238,"X"
4,4314,"X"
4,4453,"X"
4,4509,"X"
4,4554,"X"
4,4568,"X"
4,4671,"X"
4,4772,"X"
4,4789,"X"
4,4847,"X"
4,5014,"X"
4,5054,"X"
4,5155,"X"
4,5329,"X"
4,5536,"X"
4,5574,"X"
4,5600,"X"
4,5691,"X"
4,5722,"X"
4,5839,"X"
4,5914,"X"
4,5940,"X"
4,5975,"X"
4,5994,"X"
4,6114,"X"
4,6125,"X"
4,6196,"X"
4,6358,"X"
4,6512,"X"
4,6523,"X"
4,6556,"X"
4,6698,"X"
4,6745,"X"
4,7265,"X"
4,7306,"X"
4,7385,"X"
4,7481,"X"
4,7731,"X"
4,7744,"X"
4,7809,"X"
4,7816,"X"
4,7872,"X"
4,7907,"X"
4,7927,"X"
4,7940,"X"
4,8106,"X"
4,8261,"X"
4,8307,"X"
4,8351,"X"
4,8395,"X"
4,8408,"X"
4,8455,"X"
4,8481,"X"
4,8562,"X"
4,8614,"X"
4,8621,"X"
4,8683,"YDL246C"
4,8712,"X"
4,8784,"X"
4,8840,"X"
4,8874,"X"
4,9201,"X"
4,9372,"X"
4,9651,"X"
4,9775,"X"
4,9834,"X"
4,9892,"X"
4,9931,"X"
4,9972,"X"
4,10052,"X"
4,10134,"X"
4,10221,"X"
4,10348,"X"
4,10357,"X"
4,10447,"X"
4,10603,"X"
4,10698,"X"
4,10730,"X"
4,11017,"X"
4,11031,"X"
4,11114,"X"
4,11283,"X"
4,11324,"X"
4,11355,"X"
4,11392,"X"
4,11581,"X"
4,11640,"X"
4,11657,"YDL245C"
4,11712,"X"
4,11776,"X"
4,11787,"X"
4,11875,"X"
4,11985,"X"
4,12085,"X"
4,12093,"X"
4,12274,"X"
4,12354,"X"
4,12454,"X"
4,12492,"X"
4,12579,"X"
4,12631,"X"
4,12852,"X"
4,12960,"X"
4,13128,"X"
4,13195,"X"
4,13248,"X"
4,13315,"X"
4,13472,"X"
4,13516,"X"
4,13527,"X"
4,13638,"X"
4,13696,"X"
4,13721,"X"
4,13780,"X"
4,13818,"X"
4,13829,"X"
4,13993,"X"
4,13997,"X"
4,14175,"X"
4,14272,"X"
4,14362,"X"
4,14450,"X"
4,14571,"X"
4,14625,"X"
4,14642,"X"
4,14669,"X"
4,14686,"X"
4,14759,"X"
4,14778,"X"
4,14782,"X"
4,14817,"X"
4,14927,"X"
4,14958,"X"
4,15025,"X"
4,15039,"X"
4,15221,"X"
4,15233,"X"
4,15374,"X"
4,15402,"X"
4,15409,"X"
4,15431,"X"
4,15496,"X"
4,15546,"X"
4,15592,"X"
4,15707,"X"
4,15860,"X"
4,15899,"X"
4,15980,"X"
4,16039,"X"
4,16059,"X"
4,16114,"X"
4,16157,"X"
4,16220,"X"
4,16287,"X"
4,16346,"X"
4,16608,"X"
4,16809,"X"
4,16890,"X"
4,16937,"X"
4,17046,"X"
4,17059,"X"
4,17223,"X"
4,17450,"X"
4,17500,"X"
4,17577,"YDL243C"
4,17729,"X"
4,17968,"X"
4,18052,"X"
4,18065,"X"
4,18365,"X"
4,18418,"X"
4,18449,"X"
4,18550,"X"
4,18554,"X"
4,18775,"X"
4,19002,"X"
4,19111,"X"
4,19177,"X"
4,19256,"X"
4,19302,"X"
4,19378,"X"
4,19458,"X"
4,19472,"X"
4,19571,"X"
4,19598,"X"
4,19639,"X"
4,19683,"X"
4,19700,"X"
4,19753,"X"
4,19812,"X"
4,19871,"X"
4,19962,"X"
4,19982,"X"
4,19998,"X"
4,20106,"X"
4,20153,"X"
4,20202,"X"
4,20303,"X"
4,20310,"X"
4,20385,"X"
4,20490,"X"
4,20750,"X"
4,20773,"X"
4,20849,"X"
4,20949,"X"
4,20978,"X"
4,21090,"X"
4,21157,"X"
4,21177,"X"
4,21311,"X"
4,21334,"X"
4,21413,"X"
4,21484,"X"
4,21547,"X"
4,21585,"X"
4,21683,"X"
4,21738,"X"
4,21777,"X"
4,21799,"X"
4,21848,"X"
4,21858,"X"
4,21890,"X"
4,21907,"X"
4,21962,"X"
4,22060,"X"
4,22071,"X"
4,22252,"X"
4,22257,"X"
4,22330,"X"
4,22431,"X"
4,22471,"YDL240C-A"
4,22617,"X"
4,22664,"X"
4,22691,"X"
4,22734,"X"
4,22958,"X"
4,22995,"X"
4,23075,"X"
4,23094,"X"
4,23111,"X"
4,23144,"X"
4,23164,"X"
4,23491,"X"
4,23620,"X"
4,23734,"X"
4,23865,"X"
4,23900,"X"
4,23948,"X"
4,23976,"X"
4,23996,"X"
4,24040,"X"
4,24150,"X"
4,24161,"X"
4,24330,"X"
4,24404,"X"
4,24498,"X"
4,24886,"X"
4,25092,"X"
4,25368,"X"
4,25430,"X"
4,25459,"X"
4,25495,"X"
4,25521,"X"
4,25529,"X"
4,25748,"X"
4,25795,"X"
4,25851,"X"
4,25998,"X"
4,26058,"X"
4,26084,"X"
4,26152,"X"
4,26232,"X"
4,26346,"X"
4,26384,"X"
4,26403,"YDL239C"
4,26456,"X"
4,26480,"X"
4,26549,"X"
4,26669,"X"
4,26741,"X"
4,26816,"X"
4,26914,"X"
4,26963,"X"
4,27020,"X"
4,27116,"X"
4,27124,"X"
4,27191,"X"
4,27239,"X"
4,27337,"X"
4,27425,"X"
4,27491,"X"
4,27626,"X"
4,27740,"X"
4,27899,"X"
4,27941,"X"
4,27983,"X"
4,28022,"X"
4,28100,"X"
4,28169,"X"
4,28196,"X"
4,28430,"X"
4,28670,"X"
4,28801,"X"
4,28810,"X"
4,28892,"X"
4,28934,"X"
4,28985,"YDL238C"
4,29011,"X"
4,29046,"X"
4,29065,"X"
4,29152,"X"
4,29203,"X"
4,29388,"X"
4,29530,"X"
4,29551,"X"
4,29827,"X"
4,30091,"X"
4,30214,"X"
4,30397,"X"
4,30462,"X"
4,30479,"X"
4,30563,"X"
4,30700,"X"
4,30765,"X"
4,30951,"X"
4,31066,"X"
4,31110,"X"
4,31339,"X"
4,31411,"X"
4,31584,"X"
4,31607,"X"
4,31623,"X"
4,31660,"X"
4,31766,"X"
4,31807,"X"
4,31818,"X"
4,31864,"X"
4,31876,"X"
4,31919,"X"
4,32011,"X"
4,32117,"X"
4,32243,"X"
4,32492,"X"
4,32735,"X"
4,32885,"X"
4,32904,"X"
4,32954,"X"
4,32988,"X"
4,33008,"X"
4,33183,"X"
4,33229,"X"
4,33415,"YDL235C"
4,33546,"X"
4,33825,"X"
4,34049,"X"
4,34227,"X"
4,34237,"YDL234C"
4,34437,"X"
4,34625,"X"
4,34746,"X"
4,34757,"X"
4,34845,"X"
4,34896,"X"
4,34947,"X"
4,35109,"X"
4,35280,"X"
4,35322,"X"
4,35370,"X"
4,35387,"X"
4,35418,"X"
4,35463,"X"
4,35562,"X"
4,35634,"X"
4,35702,"X"
4,35871,"X"
4,35964,"X"
4,36027,"X"
4,36117,"X"
4,36237,"X"
4,36248,"X"
4,36318,"X"
4,36604,"X"
4,36665,"X"
4,36888,"X"
4,36992,"X"
4,37039,"X"
4,37101,"X"
4,37134,"X"
4,37196,"X"
4,37230,"X"
4,37381,"X"
4,37530,"X"
4,37546,"X"
4,37559,"X"
4,37812,"X"
4,37867,"X"
4,37936,"X"
4,38208,"X"
4,38349,"X"
4,38453,"X"
4,38547,"X"
4,38558,"X"
4,38731,"X"
4,38741,"X"
4,38826,"X"
4,38867,"YDL231C"
4,39372,"X"
4,39400,"X"
4,39532,"X"
4,39651,"X"
4,40129,"X"
4,40164,"X"
4,40303,"X"
4,40425,"X"
4,40573,"X"
4,40639,"X"
4,40705,"X"
4,40840,"X"
4,40960,"X"
4,41011,"X"
4,41296,"X"
4,41313,"X"
4,41406,"X"
4,41650,"X"
4,41764,"X"
4,42124,"X"
4,42193,"X"
4,42254,"X"
4,42348,"X"
4,42460,"X"
4,42479,"X"
4,42547,"X"
4,42628,"X"
4,42659,"X"
4,42675,"X"
4,42771,"X"
4,42817,"X"
4,42933,"X"
4,43053,"X"
4,43163,"X"
4,43174,"X"
4,43341,"X"
4,43407,"X"
4,43492,"X"
4,43497,"X"
4,43543,"X"
4,43654,"X"
4,43726,"X"
4,43742,"X"
4,43755,"X"
4,43790,"X"
4,43828,"X"
4,43971,"X"
4,44180,"X"
4,44319,"X"
4,44529,"X"
4,44616,"X"
4,44623,"X"
4,44763,"X"
4,44972,"X"
4,45198,"X"
4,45206,"X"
4,45277,"YDL228C"
4,45402,"X"
4,45708,"X"
4,45755,"X"
4,45903,"X"
4,46165,"X"
4,46178,"X"
4,46252,"X"
4,46271,"YDL227C"
4,46329,"X"
4,46429,"X"
4,46434,"X"
4,46462,"X"
4,46503,"X"
4,46605,"X"
4,46684,"X"
4,46756,"X"
4,46839,"X"
4,47020,"X"
4,47074,"X"
4,47176,"X"
4,47227,"X"
4,47416,"X"
4,47503,"X"
4,47659,"X"
4,47670,"X"
4,47704,"X"
4,47775,"X"
4,47833,"X"
4,47917,"X"
4,48061,"X"
4,48153,"X"
4,48192,"X"
4,48343,"X"
4,48369,"X"
4,48401,"X"
4,48501,"X"
4,48560,"X"
4,48613,"X"
4,48652,"X"
4,48750,"X"
4,48761,"X"
4,48773,"X"
4,48846,"X"
4,48860,"X"
4,49046,"X"
4,49104,"X"
4,49218,"X"
4,49273,"X"
4,49325,"X"
4,49362,"X"
4,49427,"X"
4,49527,"X"
4,49534,"X"
4,49597,"X"
4,49733,"X"
4,49738,"X"
4,49835,"X"
4,49912,"X"
4,49966,"X"
4,49971,"X"
4,50137,"X"
4,50163,"X"
4,50174,"X"
4,50203,"X"
4,50365,"X"
4,50502,"X"
4,50572,"X"
4,50588,"X"
4,50752,"X"
4,50804,"X"
4,51026,"X"
4,51039,"X"
4,51104,"X"
4,51115,"YDL226C"
4,51272,"X"
4,51365,"X"
4,51474,"X"
4,51800,"X"
4,51890,"X"
4,52013,"X"
4,52055,"X"
4,52177,"X"
4,52199,"X"
4,52225,"X"
4,52423,"X"
4,52475,"X"
4,52571,"X"
4,52653,"X"
4,52680,"X"
4,52705,"X"
4,52758,"X"
4,52772,"X"
4,52795,"X"
4,52953,"X"
4,52987,"X"
4,53049,"X"
4,53145,"X"
4,53179,"X"
4,53522,"X"
4,53751,"X"
4,53822,"X"
4,53904,"X"
4,54078,"X"
4,54187,"X"
4,54282,"X"
4,54351,"X"
4,54374,"X"
4,54397,"YDL224C"
4,54486,"X"
4,54591,"X"
4,54699,"X"
4,54798,"X"
4,54854,"X"
4,54951,"X"
4,55026,"X"
4,55155,"X"
4,55296,"X"
4,55365,"X"
4,55395,"X"
4,55476,"X"
4,55632,"X"
4,55770,"X"
4,55854,"X"
4,55878,"X"
4,56031,"X"
4,56073,"X"
4,56664,"X"
4,56743,"X"
4,56750,"X"
4,56944,"X"
4,56951,"X"
4,56958,"X"
4,57089,"X"
4,57265,"YDL223C"
4,57312,"X"
4,57675,"X"
4,57795,"X"
4,57915,"X"
4,58143,"X"
4,58287,"X"
4,58647,"X"
4,58688,"X"
4,58884,"X"
4,59139,"X"
4,59229,"X"
4,59382,"X"
4,59460,"X"
4,59763,"X"
4,59937,"X"
4,59976,"X"
4,60105,"X"
4,60658,"X"
4,60759,"X"
4,60872,"YDL222C"
4,60886,"X"
4,60955,"X"
4,61116,"X"
4,61584,"X"
4,61891,"X"
4,61935,"X"
4,61939,"X"
4,62031,"X"
4,62199,"X"
4,62237,"X"
4,62244,"YDL220C"
4,62294,"X"
4,62374,"X"
4,62495,"X"
4,62828,"X"
4,62855,"X"
4,62915,"X"
4,63083,"X"
4,63173,"X"
4,63604,"X"
4,63614,"X"
4,63743,"X"
4,63863,"X"
4,63959,"X"
4,64211,"X"
4,64589,"X"
4,64633,"X"
4,64849,"X"
4,65021,"X"
4,65041,"X"
4,65079,"X"
4,65186,"X"
4,65205,"X"
4,65264,"X"
4,65367,"X"
4,65390,"X"
4,65535,"X"
4,65630,"X"
4,65743,"X"
4,65811,"X"
4,65999,"X"
4,66133,"X"
4,66229,"X"
4,66288,"X"
4,66449,"X"
4,66503,"X"
4,66537,"X"
4,66591,"X"
4,66644,"X"
4,66806,"X"
4,66820,"X"
4,66961,"X"
4,67054,"X"
4,67100,"X"
4,67430,"X"
4,67725,"X"
4,67739,"X"
4,67822,"X"
4,67926,"X"
4,67942,"X"
4,67979,"X"
4,67983,"YDL217C"
4,68138,"X"
4,68177,"X"
4,68336,"X"
4,68540,"X"
4,68785,"X"
4,68814,"X"
4,68919,"X"
4,68964,"X"
4,68975,"X"
4,68989,"X"
4,68997,"X"
4,69044,"X"
4,69127,"X"
4,69293,"X"
4,69527,"X"
4,69629,"X"
4,69722,"X"
4,69800,"X"
4,69848,"X"
4,70028,"X"
4,70178,"X"
4,70244,"X"
4,70422,"X"
4,70640,"YDL215C"
4,70666,"X"
4,70762,"X"
4,70864,"X"
4,70869,"X"
4,70918,"X"
4,70999,"X"
4,71035,"X"
4,71119,"X"
4,71311,"X"
4,71331,"X"
4,71419,"X"
4,71512,"X"
4,71523,"X"
4,71554,"X"
4,71568,"X"
4,71701,"X"
4,71749,"X"
4,71763,"X"
4,71830,"X"
4,71962,"X"
4,72025,"X"
4,72127,"X"
4,72160,"X"
4,72376,"X"
4,72412,"X"
4,72595,"X"
4,72631,"X"
4,72703,"X"
4,72850,"X"
4,72904,"X"
4,73048,"X"
4,73234,"X"
4,73318,"X"
4,73375,"X"
4,73504,"X"
4,73624,"X"
4,74224,"X"
4,74351,"X"
4,74371,"X"
4,74446,"YDL214C"
4,74523,"X"
4,74577,"X"
4,74658,"X"
4,74775,"X"
4,74889,"X"
4,75149,"X"
4,75189,"X"
4,75420,"X"
4,75603,"X"
4,75626,"X"
4,75849,"X"
4,75902,"X"
4,76071,"X"
4,76272,"X"
4,76633,"X"
4,76963,"X"
4,76979,"X"
4,77146,"X"
4,77165,"X"
4,77289,"YDL213C"
4,77420,"X"
4,77510,"X"
4,77537,"X"
4,77801,"X"
4,78013,"X"
4,78021,"X"
4,78129,"X"
4,78158,"X"
4,78198,"X"
4,78203,"X"
4,78211,"X"
4,78377,"X"
4,78385,"X"
4,78489,"X"
4,78505,"X"
4,78534,"X"
4,78550,"X"
4,78676,"X"
4,78714,"X"
4,78815,"X"
4,79021,"X"
4,79031,"X"
4,79150,"X"
4,79294,"YDL211C"
4,79308,"X"
4,79461,"X"
4,79545,"X"
4,79599,"X"
4,79614,"X"
4,79710,"X"
4,79794,"X"
4,79863,"X"
4,80106,"X"
4,80495,"X"
4,80584,"X"
4,80664,"X"
4,80814,"X"
4,80892,"X"
4,80914,"X"
4,80952,"X"
4,81000,"X"
4,81019,"X"
4,81137,"X"
4,81144,"X"
4,81208,"X"
4,81252,"X"
4,81365,"X"
4,81396,"X"
4,81446,"X"
4,81555,"X"
4,81649,"X"
4,81830,"X"
